,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,query,snippet,source,sponsored,state,stations,url
16,Menlo Park,Facebook,US,"Mon, 10 Oct 2016 13:23:39 GMT",false,"Menlo Park, CA","Menlo Park, CA",30+ days ago,false,c113117afc9edebb,Growth Marketing Analyst (Social Media Strategy),37.453297,-122.18132,"indeed_clk(this,'5891');",marketing+analyst,"We are seeking a talented analyst who thrives at the intersection of data, product, engineering, and marketing....",Facebook,false,CA,,http://www.indeed.com/viewjob?jk=c113117afc9edebb&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
17,Brooklyn,Etsy,US,"Mon, 14 Nov 2016 22:19:43 GMT",false,"Brooklyn, NY","Brooklyn, NY",4 days ago,false,b260e574cdb804ff,Database Marketing Analyst,40.64835,-73.94505,"indeed_clk(this,'5891');",marketing+analyst,Etsy is seeking a Database Marketing Analyst who is passionate about customer engagement to join the Retention and Engagement team in the Marketing organization...,Etsy,false,NY,,http://www.indeed.com/viewjob?jk=b260e574cdb804ff&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
18,Rosemont,"World Kitchen, LLC",US,"Mon, 14 Nov 2016 21:34:46 GMT",false,"Rosemont, IL","Rosemont, IL",4 days ago,false,bdb8c374c3202d61,Marketing & Sales Analyst EMEA,41.994507,-87.87912,"indeed_clk(this,'5891');",marketing+analyst,"Together with the LATAM/EMEA team, ensure a consistent flow of information from multiple teams (Brand Marketing, Channel Marketing, Supply Chain, etc.)....","World Kitchen, LLC",false,IL,,http://www.indeed.com/viewjob?jk=bdb8c374c3202d61&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
19,Sterling Heights,Brown & Brown of Detroit,US,"Mon, 14 Nov 2016 19:39:50 GMT",false,"Sterling Heights, MI","Sterling Heights, MI 48310",4 days ago,true,ad636518b78ba01f,Insurance Marketing Analyst Assistant,42.555656,-83.0491,"indeed_clk(this,'5891');",marketing+analyst,The Marketing Analyst Assistant's main role is to support and assist the Marketing Leader in their responsibilities....,Indeed,false,MI,,http://www.indeed.com/viewjob?jk=ad636518b78ba01f&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
20,New York,New York & Company,US,"Mon, 14 Nov 2016 06:53:45 GMT",false,"New York, NY","New York, NY",4 days ago,false,5a51ac4d0d84cac3,Email Marketing Analyst,40.71154,-74.00549,"indeed_clk(this,'5891');",marketing+analyst,The Marketing Analyst – Credit and Email Programs is responsible for providing analytical evaluation of our credit and email marketing initiatives and...,New York & Company,false,NY,,http://www.indeed.com/viewjob?jk=5a51ac4d0d84cac3&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
21,Burlingame,Lahlouh,US,"Tue, 01 Nov 2016 04:04:33 GMT",false,"Burlingame, CA","Burlingame, CA 94010",17 days ago,false,47c9ac5332946892,Marketing Analyst,37.56868,-122.35714,"indeed_clk(this,'5891');",marketing+analyst,Sales and Marketing. Helps manage marketing budget. Ensures effective control of marketing results and takes corrective actions to guarantee that achievement or...,Lahlouh,false,CA,,http://www.indeed.com/viewjob?jk=47c9ac5332946892&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
22,New York,2U,US,"Sun, 13 Nov 2016 09:25:14 GMT",false,"New York, NY","New York, NY",5 days ago,false,421f4a55ffbc7120,Web Marketing Analyst,40.71154,-74.00549,"indeed_clk(this,'5891');",marketing+analyst,Familiarity with marketing automation concepts. 2U is looking for a data-driven Web Marketing Analyst to play a key role in the development of our website...,2U,false,NY,,http://www.indeed.com/viewjob?jk=421f4a55ffbc7120&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
23,Newport Beach,"InboundProspect, Inc.",US,"Sat, 12 Nov 2016 21:54:36 GMT",false,"Newport Beach, CA","Newport Beach, CA 92660",6 days ago,true,53475fc7c76a9baf,Marketing Operations Analyst,33.610744,-117.875305,"indeed_clk(this,'5891');",marketing+analyst,"InboundProspect, a 2015 Inc. 5000 company, provides pay-for-performance lead generation solutions to financial services companies. We are located in Newport",Indeed,false,CA,,http://www.indeed.com/viewjob?jk=53475fc7c76a9baf&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
24,Pala,Pala Casino Spa & Resort,US,"Fri, 18 Nov 2016 03:09:29 GMT",false,"Pala, CA","Pala, CA 92059",19 hours ago,false,23a79ec347fb2275,Jr. Database Marketing Analyst,33.364838,-117.09267,"indeed_clk(this,'5891');",marketing+analyst,Participate in formulating and administering marketing programs. Assist and participate in marketing functions as required....,Pala Casino Spa & Resort,false,CA,,http://www.indeed.com/viewjob?jk=23a79ec347fb2275&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3cr-Ijo5cA5NSGL6A1SUsnckt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4eanavjrfbg
0,Newton,Par8o,US,"Sat, 12 Nov 2016 15:05:30 GMT",false,"Newton, MA","Newton, MA",6 days ago,true,53bce20ed00752e6,"Analyst, Marketing",42.335163,-71.20879,"indeed_clk(this,'6532');",marketing+analyst,Par8o is looking for a highly motivated marketing analyst to grow general awareness of par8o and lead gen opportunities in 2017....,Par8o,false,MA,,http://www.indeed.com/viewjob?jk=53bce20ed00752e6&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
1,Kirkland,GoDaddy,US,"Fri, 04 Nov 2016 20:41:53 GMT",false,"Kirkland, WA","Kirkland, WA",14 days ago,false,7df7af2b2eaf7054,Digital Marketing Analyst - Business Analytics,47.68132,-122.2033,"indeed_clk(this,'6532');",marketing+analyst,Work with Marketing Managers and external Vendors to optimize current marketing campaigns to improve performance based on associated metrics ....,GoDaddy,false,WA,,http://www.indeed.com/viewjob?jk=7df7af2b2eaf7054&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
2,Carlsbad,Grand Pacific Resorts,US,"Sat, 12 Nov 2016 00:20:13 GMT",false,"Carlsbad, CA","Carlsbad, CA 92008",6 days ago,false,6386ee9b0812436e,Associate Digital Marketing Analyst,33.133694,-117.287415,"indeed_clk(this,'6532');",marketing+analyst,We are looking for an experienced Associate Digital Marketing Analyst to be the &quot;digital expert&quot; for our family of brands....,Grand Pacific Resorts,false,CA,,http://www.indeed.com/viewjob?jk=6386ee9b0812436e&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
3,New York,Reval,US,"Fri, 21 Oct 2016 21:09:17 GMT",false,"New York, NY","New York, NY 10018",28 days ago,false,4a41b01912374296,Email Marketing Analyst,40.750927,-73.983376,"indeed_clk(this,'6532');",marketing+analyst,"The Email Marketing Analyst is responsible for building, executing and. Collaborate with global Field Marketing, Content, Marketing Automation and....",Reval,false,NY,,http://www.indeed.com/viewjob?jk=4a41b01912374296&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
4,Saratoga Springs,LIFT,US,"Fri, 11 Nov 2016 14:40:24 GMT",false,"Saratoga Springs, NY","Saratoga Springs, NY 12866",7 days ago,false,2cc33317c6798c51,Search Engine Marketing Analyst,43.074177,-73.77473,"indeed_clk(this,'6532');",marketing+analyst,"Run reports to understand performance of various marketing campaigns. Reporting to the Digital Media Manager, the Search Engine Marketing Analyst will be...",Lift,false,NY,,http://www.indeed.com/viewjob?jk=2cc33317c6798c51&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
5,Boca Raton,Cendyn,US,"Fri, 11 Nov 2016 08:37:27 GMT",false,"Boca Raton, FL","Boca Raton, FL",7 days ago,true,8cea974ac9caffc9,Digital Marketing Analyst,26.357143,-80.08242,"indeed_clk(this,'6532');",marketing+analyst,Cendyn currently has a digital analyst position open in our digital marketing and advertising department. Utilizing research tools and concepts related both to...,Cendyn,false,FL,,http://www.indeed.com/viewjob?jk=8cea974ac9caffc9&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
6,Boca Raton,Cendyn,US,"Fri, 11 Nov 2016 08:36:41 GMT",false,"Boca Raton, FL","Boca Raton, FL",7 days ago,true,8681905311e28927,Search Engine Marketing Analyst,26.357143,-80.08242,"indeed_clk(this,'6532');",marketing+analyst,"The SEM Analyst assists with the strategy, planning and reporting of Cendyn client SEM campaigns and is responsible for the day-to-day management and ongoing...",Cendyn,false,FL,,http://www.indeed.com/viewjob?jk=8681905311e28927&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
7,Long Island City,Citi,US,"Fri, 11 Nov 2016 11:46:12 GMT",false,"Long Island City, NY","Long Island City, NY",7 days ago,false,6a643787dba1c17b,Costco Co-Brand Program Marketing Analyst - VP,40.744507,-73.94505,"indeed_clk(this,'6532');",marketing+analyst,"Primary Location: United States,New York,Long Island City Education: Bachelor's Degree Job Function: Marketing Schedule: Full-time Shift: Day Job Employee",Citi,false,NY,,http://www.indeed.com/viewjob?jk=6a643787dba1c17b&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
8,Parsippany,B and G FOODS INC,US,"Thu, 10 Nov 2016 18:12:07 GMT",false,"Parsippany, NJ","Parsippany, NJ 07054",8 days ago,false,673b783cf2fded9a,Trade Marketing Analyst - Green Giant,40.84632,-74.46366,"indeed_clk(this,'6532');",marketing+analyst,"Again, forissues that involve significant financial impact, they need to seek approvalfrom the Director of Trade Marketing or the EVP of Sales and Marketing....",B and G FOODS INC,false,NJ,,http://www.indeed.com/viewjob?jk=673b783cf2fded9a&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
9,Los Angeles,"Faraday Future, Inc.",US,"Thu, 10 Nov 2016 18:00:25 GMT",false,"Los Angeles, CA","Los Angeles, CA",8 days ago,false,af6fd9ff57dc6d34,Social Media Marketing Analyst,34.052197,-118.24176,"indeed_clk(this,'6532');",marketing+analyst,"As the Social Media Marketing Analyst, you’ll be working with some of the industry’s brightest minds to analyze and direct marketing decisions that impact...","Faraday Future, Inc.",false,CA,,http://www.indeed.com/viewjob?jk=af6fd9ff57dc6d34&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
10,Washington,The Creative Group,US,"Wed, 02 Nov 2016 03:54:58 GMT",false,"Washington, DC","Washington, DC 20036",16 days ago,false,6ed97ac11431f61b,Marketing Analyst,38.903847,-77.03846,"indeed_clk(this,'6532');",marketing+analyst,The Digital Analytics Marketing Manager will be the expert on deep media marketing intelligence to help make effective decisions....,Creative Group,false,DC,,http://www.indeed.com/viewjob?jk=6ed97ac11431f61b&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
11,Pleasant Prairie,Uline,US,"Tue, 26 Jul 2016 15:51:40 GMT",false,"Pleasant Prairie, WI","Pleasant Prairie, WI 53158",30+ days ago,false,0143e7955f36bc1b,Direct Marketing Analyst,42.519096,-87.96445,"indeed_clk(this,'6532');",marketing+analyst,5+ years direct marketing experience. Contribute to the development and execution of Uline's bi-annual catalog acquisition marketing strategy through shared...,Uline,false,WI,,http://www.indeed.com/viewjob?jk=0143e7955f36bc1b&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
12,Chicago,PHD Network,US,"Thu, 10 Nov 2016 08:13:12 GMT",false,"Chicago, IL","Chicago, IL",8 days ago,false,878a67eb70355413,Digital Marketing Analyst,41.8489,-87.64835,"indeed_clk(this,'6532');",marketing+analyst,The Analyst / Sr. BS in Business Administration / Marketing with affinity for analysis / data analysis. Analyst is responsible for data analysis and insights...,PHD Network,false,IL,,http://www.indeed.com/viewjob?jk=878a67eb70355413&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
13,Vienna,Envision Corporate,US,"Wed, 12 Oct 2016 22:23:16 GMT",false,"Vienna, VA","Vienna, VA",30+ days ago,false,bc3ac7396a2865f8,Marketing Data Analyst,38.9011,-77.26373,"indeed_clk(this,'6532');",marketing+analyst,Database Marketing Analyst. The Database Marketing Analyst will work closely with a variety of internal clients as well as external vendors/contractors....,Envision Corporate,false,VA,,http://www.indeed.com/viewjob?jk=bc3ac7396a2865f8&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
14,Indiana,S&T Bank,US,"Wed, 09 Nov 2016 21:37:50 GMT",false,"Indiana, PA","Indiana, PA",9 days ago,false,7aa316e254be1120,Marketing Analyst Supervisor,40.62088,-79.14835,"indeed_clk(this,'6532');",marketing+analyst,Mentors and provides oversight of work of the Marketing Analyst I position. Maintains the annual marketing budget for designated product lines....,S&T Bank,false,PA,,http://www.indeed.com/viewjob?jk=7aa316e254be1120&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
15,Dulles,Airline Tariff Publishing Company,US,"Thu, 10 Nov 2016 05:42:25 GMT",false,"Dulles, VA","Dulles, VA",8 days ago,false,ca412a19090e0d8d,Marketing Analyst I,39.085163,-77.64286,"indeed_clk(this,'6532');",marketing+analyst,"Two+ years’ experience in a marketing or marketing related position; As a member of the Product Marketing team, the Market Analyst I contributes to the...",Airline Tariff Publishing Company,false,VA,,http://www.indeed.com/viewjob?jk=ca412a19090e0d8d&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
16,Westlake Village,CallSource Inc.,US,"Fri, 19 Aug 2016 01:04:12 GMT",false,"Westlake Village, CA","Westlake Village, CA",30+ days ago,false,4945ce70585cd38d,Digital Marketing Analyst,34.145603,-118.8022,"indeed_clk(this,'6532');",marketing+analyst,The Digital Marketing Analyst will report to the Director of Sales with “dotted line” to the VP of Marketing. Business and marketing knowledge....,CallSource Inc.,false,CA,,http://www.indeed.com/viewjob?jk=4945ce70585cd38d&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
17,Austin,Effective Spend,US,"Wed, 09 Nov 2016 18:43:11 GMT",false,"Austin, TX","Austin, TX 78701",9 days ago,true,275b6f25b3f519e2,Digital Marketing Media Analyst,30.26682,-97.73788,"indeed_clk(this,'6532');",marketing+analyst,The *Digital Marketing Media Analyst*. Key Responsibilities of the Media Analyst:. Experience with Paid Search Engine &amp; Social Marketing is a plus....,Indeed,false,TX,,http://www.indeed.com/viewjob?jk=275b6f25b3f519e2&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
18,Iselin,Direct Energy,US,"Wed, 09 Nov 2016 17:41:33 GMT",false,"Iselin, NJ","Iselin, NJ",9 days ago,false,b65f76c48a5ae66c,Digital Marketing Analyst,40.574177,-74.31868,"indeed_clk(this,'6532');",marketing+analyst,The Digital Marketing Analyst will perform all pre-and-post campaign reporting and analysis. Prepares various marketing reports as needed....,Direct Energy,false,NJ,,http://www.indeed.com/viewjob?jk=b65f76c48a5ae66c&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
19,Ontario,Commodity Products Company,US,"Mon, 10 Oct 2016 17:34:32 GMT",false,"Ontario, CA","Ontario, CA",30+ days ago,true,9158bda6c0bb69a1,Marketing Research Analyst,34.063187,-117.64835,"indeed_clk(this,'6532');",marketing+analyst,"MARKETING RESEARCH ANALYST*. Meet with clients to ascertain marketing goals. Which includes manufacturing facilities in China, Indonesia, Japan and Mexico, is...",Indeed,false,CA,,http://www.indeed.com/viewjob?jk=9158bda6c0bb69a1&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
20,Plano,Cinemark,US,"Wed, 09 Nov 2016 13:45:15 GMT",false,"Plano, TX","Plano, TX",9 days ago,false,f1a61bafcd298960,Digital Marketing Analyst,33.01923,-96.6978,"indeed_clk(this,'6532');",marketing+analyst,The Digital Analyst will report directly into the Digital Marketing &amp; Social Media Manager. Bachelor's Degree in Business or Technical Field (Marketing...,Cinemark,false,TX,,http://www.indeed.com/viewjob?jk=f1a61bafcd298960&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
21,Allen,PFSweb,US,"Wed, 09 Nov 2016 07:10:40 GMT",false,"Allen, TX","Allen, TX",9 days ago,false,a48fde40d3a7f47d,Search Marketing Analyst (SEO),33.10165,-96.67033,"indeed_clk(this,'6532');",marketing+analyst,Search Marketing Analyst (SEO). 2-3 years working experience in Search Marketing Optimization (SEO). The SEO Analyst at LiveArea is responsible for Search...,PFSweb,false,TX,,http://www.indeed.com/viewjob?jk=a48fde40d3a7f47d&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
22,Tampa,Criterion,US,"Wed, 09 Nov 2016 06:07:07 GMT",false,"Tampa, FL","Tampa, FL",9 days ago,true,64539f6aabfd204a,"Marketing Analyst Insurance Agency; Tampa, FL",27.945055,-82.45605,"indeed_clk(this,'6532');",marketing+analyst,"Handle data mining, help develop marketing lists, and conduct market research. This will lead to a career in the insurance business, possibly sales or marketing...",Criterion,false,FL,,http://www.indeed.com/viewjob?jk=64539f6aabfd204a&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
23,Los Angeles,GUESS?. INC.,US,"Wed, 09 Nov 2016 01:04:06 GMT",false,"Los Angeles, CA","Los Angeles, CA",9 days ago,false,2cca8f7643dd5b7c,Email Marketing Analyst,34.052197,-118.24176,"indeed_clk(this,'6532');",marketing+analyst,The Email Marketing Analyst is responsible for managing large scale email marketing campaigns from inception to deployment....,GUESS?. INC.,false,CA,,http://www.indeed.com/viewjob?jk=2cca8f7643dd5b7c&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
24,,Wells Enterprise,US,"Tue, 08 Nov 2016 09:47:01 GMT",false,Minnesota,Minnesota,10 days ago,false,ae74d04b87bc5530,Sales & Marketing Analyst,,,"indeed_clk(this,'6532');",marketing+analyst,"Supports Channel Marketing team to assist with design of field sales needs (POS, Menu, Product Guides, etc.)....",Wells Enterprise,false,MN,,http://www.indeed.com/viewjob?jk=ae74d04b87bc5530&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3SsSe0O7N0VyvSRvrfosFIkkt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4euoaf188m0
0,Fullerton,"mobovida, LLC",US,"Fri, 18 Nov 2016 20:59:16 GMT",false,"Fullerton, CA","Fullerton, CA",1 hour ago,true,af279451049dcb9d,Internet Marketing Analyst,33.868134,-117.92308,"indeed_clk(this,'7588');",marketing+analyst,SERIOUS DIGITAL MARKETING CHOPS in at least 2 major digital marketing channels (ie Facebook/Adwords) - YOU WILL BE TESTED....,"mobovida, LLC",false,CA,,http://www.indeed.com/viewjob?jk=af279451049dcb9d&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3WkCSubvsQOiAUlD5VvVTt8kt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4fvnaf9b876
1,Troy Hills,Diverse Lynx LLC,US,"Tue, 08 Nov 2016 04:07:29 GMT",false,"Troy Hills, NJ","Troy Hills, NJ",10 days ago,false,3d3c073107dbeef0,Database Marketing Analyst,40.85165,-74.39011,"indeed_clk(this,'7588');",marketing+analyst,"DATABASE MARKETING, SAS,. Timely completion of audience sizing requests in support of the marketing department, as well as ad-hoc audience analysis in support...",Diverse Lynx LLC,false,NJ,,http://www.indeed.com/viewjob?jk=3d3c073107dbeef0&qd=LsVW8c0iEXRzkb9K4S0ffZ1U6nCjr14Z20Few_tF2eE5IGcMkkpKUT1xJvbztqO5_cY3ZrAtR5Nuy5iBESHe3WkCSubvsQOiAUlD5VvVTt8kt0LCVy_rQinuMfW47e_m&indpubnum=9207766499679789&atk=1b1sp4fvnaf9b876
